排名,标题,热度
1,989大学,1319272
2,厦大新闻学教授谈张雪峰言论,955746
3,中国制造究竟有多牛,920967
4,迪丽热巴手滑进了梦海直播间,915439
5,白敬亭宋轶对视没有技巧全是感情,788394
6,建议魏大勋别看,771363
7,为什么阴干的衣服那么臭,738655
8,长风渡首播反馈,674401
9,Jennie在舞台上走神,644003
10,清华大学vs广东工大,534689
11,鞠婧祎29岁身材管理,511252
12,大四男生实习薪资1万4妈妈仰天大笑,483404
13,朴彩英四年前的发量vs现在的,458590
14,女朋友说她拍到我出轨了,422342
15,相亲中的聊天记录,412281
16,这背影居然是蔡少芬,363894
17,高铁上情侣想换座我拒绝了,349051
18,东航客服回应胡兵50万积分被清零,346594
19,长风渡,306323
20,布林肯,303218
21,李荣浩去了杨丞琳演唱会,282602
22,白桃星座,268175
23,女儿考满分农民工父亲买了只烧鸡庆祝,263890
24,真的别再关灯玩手机了,249367
25,朱婷,236824
26,王阳好会亲,234443
27,田曦薇大奉打更人,232208
28,Dream一个肖战李沁六搭,221175
29,鬼灭之刃,216801
30,肖战为电影增重,216658
31,黑莲花攻略手册 永夜星河,216135
32,黄渤新片6岁儿子颜值,200359
33,虞书欣丁禹兮 永夜星河,198304
34,一个人爱你的最高形式,195527
35,中美外长会谈结束,191679
36,王俊凯说何炅黄磊背影好孤独,173169
37,有点担心与凤行剧情了,171405
38,五月天嘉宾,170900
39,游客称玛雅海滩水公园泳池现卫生巾,159996
40,18岁出考场vs23岁出考场,159509
41,陈奕迅演唱会,159496
42,南宁,159488
43,真情侣,159457
44,CCTV8剧说很好看,157448
45,想提离职结果被公司辞退了,137873
46,肖战李沁梦海热度破30000,137832
47,王鹤棣许七安,137369
48,等会这是猫最后一条命了,132997
49,广工总冠军,121516
50,武汉暴雨,118263
