排名,标题,热度
1,联合调查组认定饭菜中异物是鼠头,7531140
2,顶格处罚鼠头鸭脖涉事企业,1676336
3,奋进中国大江澎湃,1376922
4,四级,1371442
5,买洞洞鞋后这辈子就定型了,1343361
6,鼠头异物被涉事食堂事发当日丢弃,1342293
7,张雪峰 我离被人搞不远了,1305702
8,陈宏军居然出轨了,1151297
9,迪丽热巴照片有热带鱼表情,898632
10,还以为杨紫关晓彤在吵架,594662
11,指鼠为鸭,593214
12,鼠头鸭脖事件院校删除此前声明,592731
13,男子健身房内去世前向私教求救,591629
14,备孕前千万记得拔智齿,578593
15,中学老师从10余米高桥跳河救起轻生女子,574024
16,为何鼠头曾被认定为鸭脖,572378
17,网友评选上半年烂剧之王,513760
18,男子受托帮接小孩未接上致孩子溺亡,482683
19,杨洋 新郎,469843
20,马云在东京教书,423642
21,偶像剧独爆小生,418540
22,原著里的桑延vs剧版里的桑延,379020
23,月薪几万运营总监只会管鸡毛蒜皮,328493
24,四级难了 六级就不许了哦,328062
25,四级答案,325528
26,已婚同事非要把她哥介绍给我,324395
27,郑业成往车窗外乱丢烟头,316156
28,陈冠希晒照祝欧阳娜娜生日快乐,306538
29,床垫上的保护膜到底用不用撕,295097
30,江西工业职业技术学院,261077
31,女子骑车手扶帽子头部着地身亡,260295
32,当我飞奔向你,250054
33,迪丽热巴真发了100多张自拍,245212
34,白鹿张凌赫,242184
35,谢娜捍卫张颂文歌手身份,232831
36,浪姐四公用了R1SE的青鸟,228038
37,公司业务下滑后,219194
38,王宝强八角笼中首波口碑,217597
39,与凤行,208271
40,同事付费坐我老公的车上下班,207854
41,贾静雯老公pick秋瓷炫,207819
42,肖春生转戒指,195816
43,凌晨两点男同学和室友表白,195041
44,王一博真的有听汪涵说的话,192256
45,舅舅私自处置孤女百万遗产被判赔130万,184206
46,四级作文,168994
47,TFBOYS是巡演吗,162437
48,消防员连夜排洪为师生铺石砖开道,162055
49,EDG,161306
50,柳州胜利夜市,161068
