排名,标题,热度
1,胡歌大鹏影帝双黄蛋,2811627
2,黄渤上半身vs下半身,1237417
3,今天致敬每一位中国治沙人,1151985
4,Angelababy 求求了给我脚趾p个美甲,1149973
5,帮男朋友洗6年没有洗过的脏辫,1144818
6,LNG战胜EDG,836110
7,一颗老鼠头为何要省级调查组才能查清,813781
8,长风渡定档,779262
9,黑莲花 虞书欣丁禹兮,742796
10,六级,705651
11,绝味鸭脖称终于沉冤得雪,629363
12,网友评选上半年烂剧之王,549901
13,童瑶抹胸上挂了68把钥匙,549650
14,迪丽热巴 剪睫毛,537956
15,美国32岁男子让3个儿子站成一排枪杀,458306
16,杨幂露背了,447997
17,憋屈了13年的猫猫终于翻身了,412239
18,Uzi,363275
19,王一博让不出去的C位,358472
20,张雪峰 我离被人搞不远了,350500
21,杨幂盘发梦回晴川,350278
22,金爵奖,319617
23,鼠头事件学生可10倍索赔,287629
24,六级答案,263366
25,中国女排vs波兰女排,243239
26,伊能静儿子跳舞好好看,240798
27,蔡徐坤黑色美甲,231260
28,肖战李沁央八频道宣传片,229034
29,MVP不给gala,214672
30,中国人骨子里的盖被基因,193121
31,我有一栋楼 是要偷你什么东西,192513
32,小S澄清叶舒华双面人争议,189563
33,Jennie是前一天爬山太累了吗,184037
34,向华强说以后珠宝都给郭碧婷,183124
35,威尔妹妹,177767
36,上海电影节获奖名单,174606
37,95后小伙揭幕临期食品内幕,174553
38,买洞洞鞋后这辈子就定型了,156597
39,六级听力好难,155510
40,王鹤棣在淘宝618凑满减,155498
41,杨幂赵丽颖刘亦菲杨颖撑伞神图,155477
42,去油版偷偷藏不住,155422
43,高瀚宇假扮猎人好搞笑,155409
44,王一博要是被绑架了就眨眨眼,155355
45,蔡徐坤香港演唱会,155346
46,陈宏军居然出轨了,155321
47,火星哥演唱会,155278
48,LNG对战EDG,155260
49,蜗牛 上海中考,150257
50,江苏一酒店被征用后遭损毁至今交还不能,139642
