排名,标题,热度
1,联合调查组认定饭菜中异物是鼠头,4167091
2,买洞洞鞋后这辈子就定型了,1769852
3,奋进中国大江澎湃,1070714
5,四级,852046
6,陈宏军居然出轨了,842076
7,张雪峰 我离被人搞不远了,830780
9,网友评选上半年烂剧之王,812468
10,迪丽热巴照片有热带鱼表情,761267
11,备孕前千万记得拔智齿,708619
12,还以为杨紫关晓彤在吵架,675301
13,顶格处罚鼠头鸭脖涉事企业,633078
14,男子健身房内去世前向私教求救,540903
15,伊能静儿子跳舞好好看,540628
16,鼠头异物被涉事食堂事发当日丢弃,513451
17,70名考生坐船乘风破浪抵达考场,439742
18,郑业成 希望大家不要效仿我的错误行为,436535
19,一颗老鼠头为何要省级调查组才能查清,434033
20,男子受托帮接小孩未接上致孩子溺亡,417981
21,杨洋 新郎,374913
22,鼠头鸭脖事件院校删除此前声明,371305
23,指鼠为鸭,362842
24,马云在东京教书,354217
25,郑业成往车窗外乱丢烟头,351386
26,偶像剧独爆小生,313870
27,女子骑车手扶帽子头部着地身亡,299186
28,Jennie是前一天爬山太累了吗,273327
29,四级答案,271483
30,DYG对战XYG,265880
31,为何鼠头曾被认定为鸭脖,262568
32,月薪几万运营总监只会管鸡毛蒜皮,262538
33,陈冠希晒照祝欧阳娜娜生日快乐,257493
34,胡锡进 希望鼠头鸭脖为全社会敲响警钟,249965
35,江西工业职业技术学院,232423
36,曾黎赵露思来现代演母女了,232236
37,床垫上的保护膜到底用不用撕,225906
38,谢娜捍卫张颂文歌手身份,217813
39,王宝强八角笼中首波口碑,210087
40,原著里的桑延vs剧版里的桑延,195841
41,林志玲后面是刘宪华,189505
42,叶国华叶芳是龙凤胎,183281
43,卖衣服主打一个夸,180637
44,饿了么发布100封求助信,172231
45,白鹿张凌赫,171161
46,家可以常回但不能久待,168140
47,中学老师从10余米高桥跳河救起轻生女子,166752
48,杨紫承欢记白西装,166691
49,水哥家的生态系统有多惊人,164712
50,郑秀妍看到浪姐4伴舞的反应,159096
51,陈雨菲,154779
52,贾静雯老公pick秋瓷炫,154662
