排名,标题,热度
0,  促消费多点开花 扩内需“快马加鞭” , 4996292 
1,  冲场拥抱梅西球迷被行拘 , 4930972 
2,  跳江救人小哥被奖励10万元和一套房 , 4891706 
3,  高考考生们这些“套路”骗局要当心 , 4735249 
4,  女子烈日下举牌求前夫复婚 , 4637424 
5,  男子被法院判三年“禁酒” , 4592055 
6,  新任国防部发言人张晓刚亮相 , 4400247 
7,  私人山庄被造谣鬼屋 房主：不敢回了 , 4304918 
8,  越南开始担心被“抢饭碗”了 , 4217650 
9,  618超值囤货指南 , 4142284 
10,  女生失联7天后被发现死亡 , 4054555 
11,  连那英都接不住的场子 , 3917890 
12,  女童吞下上百颗磁力珠肠道如鱼籽 , 3836287 
13,  杜江问梅西嗯哼的签名照是真迹吗 , 3715520 
14,  比尔盖茨回复黄晓明 , 3655110 
15,  女童幼儿园受伤监控离奇缺失 , 3545308 
16,  吴倩方晒出院记录 , 3447443 
17,  马云与汪涵聚餐发福变胖 , 3338360 
18,  交警买网红青蛙小青蛙不让付钱 , 3299609 
19,  女子租房一年才发现指纹锁脚都能开 , 3172501 
20,  郑钦文保送华中科技大学 , 3078594 
21,  北上广深二手房价格降了 , 2918964 
22,  曝孟晚舟出售香港豪宅 , 2852790 
23,  保安没收商贩球衣被大妈怒斥 , 2763783 
24,  上大研究生被指精神控制多名女性 , 2624991 
25,  新闻学教授怒怼张雪峰 , 2557657 
26,  男子突发奇想将甜瓜和西瓜嫁接 , 2431948 
27,  大学生被控强奸罪一审重审改判三年 , 2304730 
28,  高校干部车内出轨被女方婆婆抓现行 , 2299586 
29,  美俄亥俄级核潜艇驶入韩国釜山港 , 2112797 
30,  热到怀疑人生 , 2027390 
