排名,标题,热度
0,  沙漠里的湖是怎样复活的？ , 4952065 
1,  美国国务卿布林肯抵达北京 , 4993192 
2,  胡兵50万积分被东航清零 , 4842755 
3,  “三夏”农忙正当时 , 4737282 
4,  布林肯将与多名中方高级官员会面 , 4656985 
5,  鼠头鸭身周边9.9元一个 月售过百 , 4561340 
6,  跨省存款火了：存50万差价5000 , 4447250 
7,  20岁快递员猥亵50岁阿姨被行拘 , 4390221 
8,  端午公司发了3颗荔枝 , 4238513 
9,  香港名媛蔡天凤葬礼举行 , 4118921 
10,  父亲节 , 4086118 
11,  高管密集来华释放什么信号 , 3972315 
12,  谢娜唱《她她她》引争议 , 3860494 
13,  大叔高铁上脱鞋“味太大”引冲突 , 3761790 
14,  女子为保护儿子连刺丈夫3刀被判无罪 , 3647791 
15,  大学生“以证换狗”走红背后 , 3512721 
16,  半个奢侈品圈都在李宇春演唱会 , 3479633 
17,  榜一大哥是我爸 , 3305993 
18,  美媒就布林肯访华发谬论 华春莹驳斥 , 3217243 
19,  布林肯：将及时与韩方共享访华成果 , 3123895 
20,  中学老师跳10多米高桥救轻生女 , 3036913 
21,  球迷冲进场跪拜C罗举高高 , 2965074 
22,  马云现身杭州围观数学竞赛 , 2837433 
23,  董宇辉称曾拒税后2亿年薪工作 , 2795387 
24,  男子怀抱婴儿骑车与交警起冲突 , 2635448 
25,  黄渤上半身vs下半身 , 2524656 
26,  美国父亲将3个儿子排成一排枪杀 , 2413893 
27,  女生称没穿内衣取外卖被骑手骚扰 , 2349755 
28,  女球迷曝梅西见面会价格等于一辆车 , 2216057 
29,  广州一龙舟队全是富婆？当地：事实 , 2162740 
30,  男子发现捡回家两年的石头是文物 , 2038090 
