排名,标题,热度
0,  习近平会见比尔·盖茨 , 4914932 
1,  男子为他人取快递被发现毒品判无期 , 4965987 
2,  阿里总裁谈马云近况：他在东京教书 , 4833994 
3,  高质量发展调研行 , 4744216 
4,  国足赢了！4-0大胜缅甸 , 4672905 
5,  青藏线失联近一个月的货车司机遇难 , 4511973 
6,  顾客就餐遇账单刺客8碗米饭要价90 , 4420015 
7,  谢娜三公排名跌至第六 , 4357450 
8,  日警察向外籍女子喊回中国去 , 4278211 
9,  私人山庄被造谣鬼屋 房主：不敢回了 , 4140856 
10,  辅警将冲卡男子推下斜坡被辞退 , 4041254 
11,  00后奶爸抱双胞胎毕业获校长随礼 , 3919685 
12,  女子拆145个盲盒拒付款 , 3893561 
13,  泽连斯基回应特朗普言论 , 3724329 
14,  传富力创始人同意引渡到美国 , 3602402 
15,  《消失的她》预售票房破千万 , 3534989 
16,  女子“只打卡不上班”被辞 , 3472818 
17,  女生失联7天后被发现死亡 , 3369678 
18,  北上广深二手房价格降了 , 3242454 
19,  男子看守所放风被在押人员踹残 , 3142567 
20,  美俄亥俄级核潜艇驶入韩国釜山港 , 3096496 
21,  40岁女子被社区打错宫颈癌疫苗 , 2964348 
22,  残障女孩们被校长猥亵 家属发声 , 2863828 
23,  曝孟晚舟出售香港豪宅 , 2744319 
24,  阿姨收到工资反塞给老板500块 , 2639279 
25,  郭碧婷穿衣风格向太化 , 2501740 
26,  男孩玩气球砸到吹风机爆燃 , 2426720 
27,  连那英都接不住的场子 , 2333111 
28,  新闻学教授怒怼张雪峰 , 2256961 
29,  马云与汪涵聚餐发福变胖 , 2132164 
30,  女子租房一年才发现指纹锁脚都能开 , 2004195 
