排名,标题,热度
0,  中国空间站最新在轨视频发布 , 4978799 
1,  梅西看到儿子海报眼睛都瞪大了 , 4932540 
2,  海底捞回应8块钱生菜仅2片 , 4854135 
3,  高温下 致敬他们的坚守 , 4716302 
4,  疑似俄军督战队射杀逃兵画面曝光 , 4658669 
5,  高校干部车内出轨被女方婆婆抓现行 , 4545204 
6,  女生摆摊卖鸡脚边卖边吃 , 4425615 
7,  苏翊鸣获得清华大学保送资格 , 4347519 
8,  狂热球迷冲进场拥抱梅西被抬走 , 4285431 
9,  山西一煤矿发生运输事故3人死亡 , 4143616 
10,  老人手术台喊痛 病历却写麻醉满意 , 4088134 
11,  冲进球场抱梅西球迷面临什么处罚 , 3941866 
12,  私人山庄被造谣鬼屋 房主：不敢回了 , 3807033 
13,  袁弘：搞到梅西签名了，to签 ​ , 3776762 
14,  48岁吴彦祖颜值回春 , 3605514 
15,  历史学者茅海建因性骚扰获刑7个月 , 3558868 
16,  超40度高温来袭 , 3435093 
17,  烧烤店连日有陌生壮汉闹事 , 3343766 
18,  霍思燕带嗯哼看梅西比赛 , 3268749 
19,  家长质疑收费被班主任踢出群 , 3117252 
20,  男生中考忘涂卡妈妈大哭?发布者辟谣 , 3091798 
21,  女子遭50岁男邻居趴地偷窥1年 , 2902161 
22,  贵州村超代表为梅西送牌匾 , 2881052 
23,  小狗在上海深夜地震前狂叫 , 2701641 
24,  大爷抢座失败后坐女子腿上 , 2681308 
25,  苏醒见完梅西偶遇来迟的薛之谦 , 2587042 
26,  特殊教育学校校长性侵多名残障学生 , 2487330 
27,  贾乃亮黄景瑜评论区互怼 , 2316518 
28,  高层酒店房间遭无人机频繁偷拍 , 2271151 
29,  司机吃零食接电话酿事故致5死 , 2186027 
30,  官方:一周工作一小时及以上属于就业 , 2038055 
