排名,标题,热度
0,  习近平会见比尔·盖茨 , 4962345 
1,  男子为他人取快递被发现毒品判无期 , 4984951 
2,  阿里总裁谈马云近况：他在东京教书 , 4883135 
3,  高质量发展调研行 , 4708130 
4,  国足赢了！4-0大胜缅甸 , 4673147 
5,  特朗普说请支持者吃饭却没买单 , 4557601 
6,  美国务院透露布林肯访华三大目标 , 4455418 
7,  日警察向外籍女子喊回中国去 , 4325665 
8,  好多明星去看了梅西比赛 , 4200635 
9,  女子拆145个盲盒拒付款 , 4132688 
10,  巨鸟撞穿飞机挡风玻璃 残骸嵌入机身 , 4021636 
11,  女生失联7天后被发现死亡 , 3906013 
12,  女子租房一年才发现指纹锁脚都能开 , 3827626 
13,  跳江救人小哥被奖励10万元和一套房 , 3768666 
14,  老人手术台喊痛 病历却写麻醉满意 , 3692502 
15,  《消失的她》预售票房破千万 , 3506280 
16,  男子看守所放风被在押人员踹残 , 3482952 
17,  天大扣饭事件后烤鸭饭窗口排长队 , 3396139 
18,  广东暴雨积水成河 有人屋内钓鱼 , 3246620 
19,  北上广深二手房价格降了 , 3150178 
20,  欧委会称将不再采购华为中兴设备 , 3053535 
21,  冲场拥抱梅西球迷被行拘 , 2986852 
22,  残障女孩们被校长猥亵 家属发声 , 2887012 
23,  泽连斯基回应特朗普言论 , 2768344 
24,  曝孟晚舟出售香港豪宅 , 2604239 
25,  女子“只打卡不上班”被辞 , 2571271 
26,  郭碧婷穿衣风格向太化 , 2452869 
27,  女子深夜流浪街头称想当美女主播 , 2322548 
28,  女子烈日下举牌求前夫复婚 , 2243663 
29,  山西煤矿事故监控曝光：工人被甩飞 , 2146069 
30,  女子跳江后反悔按网上教程漂浮自救 , 2057488 
