排名,标题,热度
0,  沙漠里的湖是怎样复活的？ , 4901234 
1,  美国国务卿布林肯抵达北京 , 4960908 
2,  胡兵50万积分被东航清零 , 4823029 
3,  “三夏”农忙正当时 , 4701310 
4,  布林肯将与多名中方高级官员会面 , 4602939 
5,  普京亮出俄乌和解协议草案 , 4530678 
6,  跨省存款火了：存50万差价5000 , 4498474 
7,  因偷拍事件停聘川大毕业生?公司回应 , 4379362 
8,  央媒评鼠头鸭脖:一些干部缺法治素养 , 4244230 
9,  榜一大哥是我爸 , 4139514 
10,  父亲节 , 4026566 
11,  老人高铁霸座称“打死我也不起” , 3983548 
12,  香港名媛蔡天凤葬礼举行 , 3819856 
13,  女子为保护儿子连刺丈夫3刀被判无罪 , 3783616 
14,  半个奢侈品圈都在李宇春演唱会 , 3689785 
15,  谢娜唱《她她她》引争议 , 3562470 
16,  大叔高铁上脱鞋“味太大”引冲突 , 3414951 
17,  端午公司发了3颗荔枝 , 3337514 
18,  大学生“以证换狗”走红背后 , 3264624 
19,  鼠头鸭身周边9.9元一个 月售过百 , 3103378 
20,  球迷冲进场跪拜C罗举高高 , 3009684 
21,  20岁快递员猥亵50岁阿姨被行拘 , 2931008 
22,  中学老师跳10多米高桥救轻生女 , 2892674 
23,  女子骑车手扶帽子头部着地身亡 , 2746663 
24,  马云现身杭州围观数学竞赛 , 2611532 
25,  黄渤上半身vs下半身 , 2543478 
26,  董宇辉称曾拒税后2亿年薪工作 , 2421123 
27,  美国父亲将3个儿子排成一排枪杀 , 2300438 
28,  向华强说以后珠宝都给郭碧婷 , 2264331 
29,  董路说贵州村超像跳广场舞 , 2132395 
30,  女生称没穿内衣取外卖被骑手骚扰 , 2010975 
