排名,标题,热度
0,  习近平会见美国国务卿布林肯 , 4906131 
1,  女子与他人共享屏幕 背负百万网贷 , 4912484 
2,  布林肯妄言“纠正”中方一个观点 , 4847739 
3,  四组数据，看中小企业发展量质齐升 , 4741996 
4,  男子发给好友63部淫秽视频后自首 , 4604580 
5,  房贷降息！算算你每月能省多少 , 4598265 
6,  台警方：不会侦办大小S被指控吸毒 , 4461520 
7,  中国女生马尔代夫被性侵 中使馆回应 , 4310856 
8,  老人送孙女上学双双被急流冲走 , 4231219 
9,  企业月薪1万2半年只招到两人 , 4173432 
10,  男生表白遭拒 大喊对方是“女同” , 4067144 
11,  医护称黄子佼无法开口说话 , 3901433 
12,  炎亚纶聊天记录 , 3884485 
13,  小S与舞蹈老师视频 , 3706750 
14,  武大为2020届学生补办毕业礼 , 3640554 
15,  黄子佼爱徒Lulu发文力挺 声称感谢 , 3590029 
16,  一家三口去世:冒出十多人争房产 , 3400496 
17,  歌迷吐槽演唱会场地脏到不敢坐 , 3359343 
18,  学校食堂烤鱼被指现蛆虫 后勤回应 , 3225882 
19,  环卫工偷1斤枇杷被拘 警方:依法合情 , 3113259 
20,  张歆艺：不是所有的艺人都是坏人 , 3084929 
21,  黄子佼连爆13位艺人黑料 , 2981366 
22,  中国女生在马尔代夫被酒店管家性侵 , 2846480 
23,  女子因自带披肩被景区商贩薅衣服 , 2798100 
24,  上海中考多科目泄题？官方回应 , 2697905 
25,  官方就邻居堵死房门一事成立调查组 , 2526557 
26,  女子派出所等讯问时死亡 官方通报 , 2498200 
27,  老汉打工多年攒17万被烧成炭 , 2399176 
28,  文旅部要求建设男女通用厕间 , 2228678 
29,  广东一女学生遭校园霸凌被逼下跪 , 2133598 
30,  日方逮捕一名中国籍研究员 中方回应 , 2029177 
