排名,标题,热度
0,  习近平会见比尔·盖茨 , 4954645 
1,  男子为他人取快递被发现毒品判无期 , 4939773 
2,  普京称第一部分核装置已运抵白俄 , 4878882 
3,  高质量发展调研行 , 4793008 
4,  谢娜李维嘉吴昕录制新综艺 , 4655890 
5,  迪丽热巴真发了100多张自拍 , 4542056 
6,  张雪峰回应质疑:专业要选能吃上饭的 , 4496803 
7,  阿里总裁谈马云近况：他在东京教书 , 4309587 
8,  天大扣饭事件后烤鸭饭窗口排长队 , 4269566 
9,  官方通报河南6·5爆燃事故 , 4103455 
10,  跳江救人小哥被奖励10万元和一套房 , 4073758 
11,  日警察向外籍女子喊回中国去 , 3988546 
12,  《消失的她》预售票房破千万 , 3862348 
13,  00后奶爸抱双胞胎毕业获校长随礼 , 3707724 
14,  郭碧婷穿衣风格向太化 , 3680169 
15,  越南开始担心被“抢饭碗”了 , 3583336 
16,  新闻学教授怒怼张雪峰 , 3431796 
17,  大学生被控强奸罪一审重审改判三年 , 3331092 
18,  马云与汪涵聚餐发福变胖 , 3236057 
19,  吴倩方晒出院记录 , 3175583 
20,  私人山庄被造谣鬼屋 房主：不敢回了 , 3079787 
21,  40岁女子被社区打错宫颈癌疫苗 , 2980472 
22,  阿姨收到工资反塞给老板500块 , 2830700 
23,  女子租房一年才发现指纹锁脚都能开 , 2726435 
24,  比尔盖茨回复黄晓明 , 2687958 
25,  郑钦文保送华中科技大学 , 2504872 
26,  杜江问梅西嗯哼的签名照是真迹吗 , 2490029 
27,  连那英都接不住的场子 , 2301251 
28,  女子拆145个盲盒拒付款 , 2291035 
29,  女子烈日下举牌求前夫复婚 , 2141444 
30,  苏醒见完梅西后安慰来迟的薛之谦 , 2022535 
