排名,标题,热度
0,  以实体经济为支撑锻造发展新优势 , 4915660 
1,  中美会面 王毅说了什么？ , 4999637 
2,  中考生被老师要求弃考？南昌通报 , 4855067 
3,  青春在复兴征程上闪闪发光 , 4788529 
4,  本周仅上4天班 , 4691182 
5,  大小S经纪人回应黄子佼爆料 , 4555819 
6,  黄子佼爆料大小S吸毒嗑药 , 4466221 
7,  张兰说今天是个好日子 , 4329772 
8,  鼠头鸭脖涉事企业经营700多个食堂 , 4280011 
9,  狗狗嫌天热自己坐电梯回家 , 4132945 
10,  外卖员偷吃顾客鸡腿被拍下 , 4004861 
11,  台湾艺人黄子佼承认性骚扰 , 3935361 
12,  黄子佼疑轻生被送医 , 3876575 
13,  张杰郑州演唱会后路面脏乱如垃圾场 , 3705831 
14,  林心如首回应周杰伸舌事件 , 3665939 
15,  男子点30块外卖结果没了2000元 , 3542804 
16,  女子房产被邻居打通入住 警方回应 , 3463433 
17,  蔡少芬把贾静雯叫成贾雯静 , 3395825 
18,  湖南一民办高校教职工月薪普涨5000 , 3269149 
19,  大妈地铁上指责男生搂着女友恶心 , 3121450 
20,  2023年或成为有记录以来最热一年 , 3035242 
21,  幼师拍小朋友房车钱视频引争议 , 2900507 
22,  公司销售“部队特供”军酒被查处 , 2801332 
23,  华为要求日本通信企业支付专利费 , 2749005 
24,  两伙网红合谋演约架互殴剧本被行拘 , 2612374 
25,  女儿考满分农民工父亲买烧鸡庆祝 , 2572942 
26,  迪丽热巴手滑进了梦海直播间 , 2487697 
27,  女员工休假做助孕手术被开除 , 2363525 
28,  方媛送别蔡天凤画面曝光 , 2265642 
29,  菜盆现两只老鼠餐厅停业整改 , 2138619 
30,  “充电桩投资”骗局致6千人中招 , 2035239 
