排名,标题,热度
0,  促消费多点开花 扩内需“快马加鞭” , 4921505 
1,  跳江救人小哥被奖励10万元和一套房 , 4983353 
2,  越南开始担心被“抢饭碗”了 , 4805523 
3,  高考考生们这些“套路”骗局要当心 , 4716775 
4,  冲场拥抱梅西球迷被行拘 , 4698205 
5,  男子被法院判三年“禁酒” , 4534851 
6,  谢娜三公排名跌至第六 , 4480439 
7,  女子跳江后反悔按网上教程漂浮自救 , 4353231 
8,  私人山庄被造谣鬼屋 房主：不敢回了 , 4226601 
9,  618超值囤货指南 , 4168422 
10,  天大扣饭事件后烤鸭饭窗口排长队 , 4069745 
11,  阿姨收到工资反塞给老板500块 , 3943814 
12,  马云与汪涵聚餐发福变胖 , 3843810 
13,  热到怀疑人生 , 3776666 
14,  连那英都接不住的场子 , 3669058 
15,  女子烈日下举牌求前夫复婚 , 3530157 
16,  杜江问梅西嗯哼的签名照是真迹吗 , 3404933 
17,  新闻学教授怒怼张雪峰 , 3376935 
18,  女生失联7天后被发现死亡 , 3289696 
19,  北上广深二手房价格降了 , 3140088 
20,  曝孟晚舟出售香港豪宅 , 3068053 
21,  上大研究生被指精神控制多名女性 , 2902726 
22,  英前首相特拉斯承认在任内犯错误 , 2892499 
23,  女子租房一年才发现指纹锁脚都能开 , 2774593 
24,  大学生被控强奸罪一审重审改判三年 , 2621638 
25,  女童吞下上百颗磁力珠肠道如鱼籽 , 2592403 
26,  比尔盖茨回复黄晓明 , 2417904 
27,  保安没收商贩球衣被大妈怒斥 , 2382918 
28,  美光宣布对西安工厂投资43亿元 , 2284773 
29,  交警买网红青蛙小青蛙不让付钱 , 2113924 
30,  高校干部车内出轨被女方婆婆抓现行 , 2046115 
