排名,标题,热度
0,  中国空间站最新在轨视频发布 , 4934060 
1,  TFBOYS十年之约演唱会官宣 , 4921267 
2,  男子突发奇想将甜瓜和西瓜嫁接 , 4875846 
3,  高温下 致敬他们的坚守 , 4748847 
4,  #冲进球场抱梅西的球迷错了吗# , 4689974 
5,  女童吞下上百颗磁力珠肠道如鱼籽 , 4521638 
6,  青藏线失联近一个月的货车司机遇难 , 4485033 
7,  巨鸟撞穿飞机挡风玻璃 残骸嵌入机身 , 4381036 
8,  吴倩因病退出浪姐4 , 4268248 
9,  女童幼儿园受伤监控离奇缺失 , 4191695 
10,  千只鸭子大军给水稻除草 , 4056162 
11,  基辛格就中美关系发出“严厉警告” , 3919556 
12,  辅警将冲卡男子推下斜坡被辞退 , 3832203 
13,  超40度高温来袭 , 3719877 
14,  好多明星去看了梅西比赛 , 3638340 
15,  梅西ins发文感谢中国粉丝 , 3514661 
16,  高校干部车内出轨被女方婆婆抓现行 , 3431021 
17,  女生摆摊卖鸡脚边卖边吃 , 3384558 
18,  48岁吴彦祖颜值回春 , 3254961 
19,  这座一线城市要限电动自行车 , 3106030 
20,  苏翊鸣获得清华大学保送资格 , 3008447 
21,  私人山庄被造谣鬼屋 房主：不敢回了 , 2997120 
22,  老人手术台喊痛 病历却写麻醉满意 , 2878871 
23,  梅西看到儿子海报眼睛都瞪大了 , 2739220 
24,  男生中考忘涂卡妈妈大哭?发布者辟谣 , 2630300 
25,  海底捞回应8块钱生菜仅2片 , 2544885 
26,  印度那么坑 中企为啥非要往里挤 , 2448170 
27,  电影《芭比》确认引进 , 2386318 
28,  深圳地铁投放反虐动物广告遭投诉 , 2217783 
29,  大学生兴起免费帮人遛狗潮 , 2122797 
30,  官方通报河南6·5爆燃事故 , 2099740 
