排名,标题,热度
0,  沙漠里的湖是怎样复活的？ , 4980751 
1,  美国国务卿布林肯抵达北京 , 4946191 
2,  胡兵50万积分被东航清零 , 4860772 
3,  “三夏”农忙正当时 , 4757960 
4,  布林肯将与多名中方高级官员会面 , 4641877 
5,  鼠头鸭身周边9.9元一个 月售过百 , 4583048 
6,  因偷拍事件停聘川大毕业生?公司回应 , 4471082 
7,  20岁快递员猥亵50岁阿姨被行拘 , 4312902 
8,  跨省存款火了：存50万差价5000 , 4214062 
9,  谢娜唱《她她她》引争议 , 4176001 
10,  父亲节 , 4045243 
11,  香港名媛蔡天凤葬礼举行 , 3933046 
12,  半个奢侈品圈都在李宇春演唱会 , 3839231 
13,  大叔高铁上脱鞋“味太大”引冲突 , 3746254 
14,  女子为保护儿子连刺丈夫3刀被判无罪 , 3698545 
15,  端午公司发了3颗荔枝 , 3544806 
16,  大学生“以证换狗”走红背后 , 3412354 
17,  中学老师跳10多米高桥救轻生女 , 3389384 
18,  美媒就布林肯访华发谬论 华春莹驳斥 , 3262612 
19,  球迷冲进场跪拜C罗举高高 , 3179527 
20,  榜一大哥是我爸 , 3031787 
21,  云南一地彩礼金只收36元 , 2916027 
22,  男子受托帮接小孩未接上致孩子溺亡 , 2831672 
23,  马云现身杭州围观数学竞赛 , 2748358 
24,  商户招牌因易燃遭拆除却无法点燃 , 2624969 
25,  跳河救人小哥说大家给我的太多了 , 2536036 
26,  董宇辉称曾拒税后2亿年薪工作 , 2480574 
27,  黄渤上半身vs下半身 , 2356453 
28,  美国父亲将3个儿子排成一排枪杀 , 2244405 
29,  女生称没穿内衣取外卖被骑手骚扰 , 2182972 
30,  老人高铁霸座称“打死我也不起” , 2012213 
