排名,标题,热度
0,  习近平会见比尔·盖茨 , 4940271 
1,  男子为他人取快递被发现毒品判无期 , 4914227 
2,  阿里总裁谈马云近况：他在东京教书 , 4889708 
3,  高质量发展调研行 , 4714925 
4,  国足赢了！4-0大胜缅甸 , 4615937 
5,  男生中考忘涂卡妈妈大哭?发布者辟谣 , 4571862 
6,  比尔盖茨回复黄晓明 , 4487660 
7,  越南开始担心被“抢饭碗”了 , 4375424 
8,  女子烈日下举牌求前夫复婚 , 4294448 
9,  基辛格就中美关系发出“严厉警告” , 4170487 
10,  郭碧婷穿衣风格向太化 , 4079277 
11,  日警察向外籍女子喊回中国去 , 3942806 
12,  千只鸭子大军给水稻除草 , 3875085 
13,  女子租房一年才发现指纹锁脚都能开 , 3799255 
14,  合肥一女婴凌晨被丢弃在马路边 , 3630585 
15,  大学生被控强奸罪一审重审改判三年 , 3553955 
16,  北上广深二手房价格降了 , 3488237 
17,  跳江救人小哥被奖励10万元和一套房 , 3353187 
18,  天大扣饭事件后烤鸭饭窗口排长队 , 3267570 
19,  《消失的她》预售票房破千万 , 3117966 
20,  女子拆145个盲盒拒付款 , 3037438 
21,  冲场拥抱梅西球迷被行拘 , 2909759 
22,  女生失联7天后被发现死亡 , 2860100 
23,  曝孟晚舟出售香港豪宅 , 2741996 
24,  残障女孩们被校长猥亵 家属发声 , 2639348 
25,  男子看守所放风被在押人员踹残 , 2541184 
26,  新闻学教授怒怼张雪峰 , 2475113 
27,  连那英都接不住的场子 , 2344558 
28,  山西煤矿事故监控曝光：工人被甩飞 , 2246179 
29,  女子跳江后反悔按网上教程漂浮自救 , 2167638 
30,  马云与汪涵聚餐发福变胖 , 2022001 
