排名,标题,热度
0,  开创世界更加美好的未来 , 4921636 
1,  梅西看到儿子海报眼睛都瞪大了 , 4963503 
2,  海底捞回应8块钱生菜仅2片 , 4840991 
3,  杭州亚运会值得期待 , 4719077 
4,  疑似俄军督战队射杀逃兵画面曝光 , 4679773 
5,  女生摆摊卖鸡脚边卖边吃 , 4593344 
6,  家长质疑收费被班主任踢出群 , 4451343 
7,  老人手术台喊痛 病历却写麻醉满意 , 4327368 
8,  狂热球迷冲进场拥抱梅西被抬走 , 4210320 
9,  超40度高温来袭 , 4122921 
10,  山西一煤矿发生运输事故3人死亡 , 4028277 
11,  历史学者茅海建因性骚扰获刑7个月 , 3998839 
12,  男生中考忘涂机读卡妈妈大哭 , 3812602 
13,  48岁吴彦祖颜值回春 , 3767758 
14,  小狗在上海深夜地震前狂叫 , 3693842 
15,  女子遭50岁男邻居趴地偷窥1年 , 3562054 
16,  统计局：有600多万青年还在找工作 , 3403141 
17,  特殊教育学校校长性侵多名残障学生 , 3301897 
18,  盖茨北京演讲盛赞袁隆平 , 3271078 
19,  女导游穿紧身裤被质疑色情营销 , 3190765 
20,  高层酒店房间遭无人机频繁偷拍 , 3074109 
21,  多方回应劳斯莱斯被吊上44楼 , 2962872 
22,  斐济群岛发生7.2级地震 , 2801647 
23,  贾乃亮黄景瑜评论区互怼 , 2708692 
24,  苏醒见完梅西偶遇来迟的薛之谦 , 2643427 
25,  大爷抢座失败后坐女子腿上 , 2597267 
26,  梅西回应被迫“宅”酒店 , 2460788 
27,  官方:一周工作一小时及以上属于就业 , 2347152 
28,  盖茨访华带来5千万美元“大礼包” , 2271144 
29,  偷杏女子向老人道歉:干的太不是人事 , 2130452 
30,  国足亚运队10分钟连丢3球 , 2016795 
