排名,标题,热度
0,  以实体经济为支撑锻造发展新优势 , 4966864 
1,  中美会面 王毅说了什么？ , 4909200 
2,  中考生被老师要求弃考？南昌通报 , 4837522 
3,  青春在复兴征程上闪闪发光 , 4778928 
4,  本周仅上4天班 , 4619314 
5,  黄子佼连爆13位艺人黑料 , 4547458 
6,  黄子佼爆料大小S吸毒嗑药 , 4495321 
7,  阿雅否认吸毒 , 4373391 
8,  大小S经纪人回应黄子佼爆料 , 4232193 
9,  女孩毕业典礼捐10万含4年奖学金 , 4119337 
10,  李梦晒照将暂时离开WNBA , 4049316 
11,  台湾艺人黄子佼承认性骚扰 , 3928846 
12,  文旅部要求建设男女通用厕间 , 3843430 
13,  贵阳回应暴雨致地铁漫灌停运 , 3712986 
14,  日方逮捕一名中国籍研究员 中方回应 , 3695668 
15,  男子指责女孩穿着暴露遭大姐怒怼 , 3523353 
16,  鼠头鸭脖涉事企业经营700多个食堂 , 3443066 
17,  女子房产被邻居打通入住 警方回应 , 3320671 
18,  湖南一民办高校教职工月薪普涨5000 , 3214436 
19,  张杰郑州演唱会后路面脏乱如垃圾场 , 3128653 
20,  国泰航空公布毛毯门事件改善方案 , 3001331 
21,  黄子佼疑轻生被送医 , 2921286 
22,  厦大新闻学教授谈张雪峰言论 , 2857855 
23,  林心如首回应周杰伸舌事件 , 2778840 
24,  外卖员偷吃顾客鸡腿被拍下 , 2634797 
25,  女子称母亲到派出所接受询问后死亡 , 2594693 
26,  幼师拍小朋友房车钱视频引争议 , 2422052 
27,  调查称53.7%年轻人存款不足10万 , 2399397 
28,  男子点30块外卖结果没了2000元 , 2271641 
29,  大妈地铁上指责男生搂着女友恶心 , 2103829 
30,  2023年或成为有记录以来最热一年 , 2076929 
