排名,标题,热度
0,  习近平会见比尔·盖茨 , 4998373 
1,  男子为他人取快递被发现毒品判无期 , 4922704 
2,  阿里总裁谈马云近况：他在东京教书 , 4820737 
3,  高质量发展调研行 , 4774274 
4,  国足赢了！4-0大胜缅甸 , 4604898 
5,  家长找商家退猫遭拒把猫摔死 , 4576679 
6,  湖南一地悬赏2万寻无名女尸身份 , 4445268 
7,  00后奶爸抱双胞胎毕业获校长随礼 , 4341155 
8,  拥抱梅西球迷同款球鞋搜索量暴涨 , 4223259 
9,  郑智退役仪式 , 4109190 
10,  女子深夜流浪街头称想当美女主播 , 4055826 
11,  跳江救人小哥被奖励10万元和一套房 , 3913682 
12,  比尔盖茨回复黄晓明 , 3802641 
13,  40岁女子被社区打错宫颈癌疫苗 , 3702345 
14,  郭碧婷穿衣风格向太化 , 3682688 
15,  学校回应把学生百余份外卖扔垃圾桶 , 3549976 
16,  女子拆145个盲盒拒付款 , 3457567 
17,  苏翊鸣获得清华大学保送资格 , 3317200 
18,  女子跳江后反悔按网上教程漂浮自救 , 3247025 
19,  热到怀疑人生 , 3168842 
20,  残障女孩们被校长猥亵 家属发声 , 3040359 
21,  越南开始担心被“抢饭碗”了 , 2926008 
22,  女子租房一年才发现指纹锁脚都能开 , 2844942 
23,  女子烈日下举牌求前夫复婚 , 2789090 
24,  《消失的她》预售票房破千万 , 2662675 
25,  新闻学教授怒怼张雪峰 , 2504437 
26,  天大扣饭事件后烤鸭饭窗口排长队 , 2470995 
27,  曝孟晚舟出售香港豪宅 , 2300544 
28,  女生失联7天后被发现死亡 , 2270489 
29,  阿姨收到工资反塞给老板500块 , 2114783 
30,  连那英都接不住的场子 , 2022529 
