排名,标题,热度
0,  习近平会见比尔·盖茨 , 4938794 
1,  男子为他人取快递被发现毒品判无期 , 4932903 
2,  阿里总裁谈马云近况：他在东京教书 , 4828800 
3,  高质量发展调研行 , 4783546 
4,  国足赢了！4-0大胜缅甸 , 4642640 
5,  日警察向外籍女子喊回中国去 , 4523127 
6,  文旅部:演唱会门票实名制为抵制黄牛 , 4488054 
7,  郭碧婷穿衣风格向太化 , 4325150 
8,  马云与汪涵聚餐发福变胖 , 4281053 
9,  旅行社回应女导游被指色情营销 , 4192002 
10,  40岁女子被社区打错宫颈癌疫苗 , 4012002 
11,  山西煤矿事故监控曝光：工人被甩飞 , 3969571 
12,  学校回应把学生百余份外卖扔垃圾桶 , 3871512 
13,  安保追逐冲进球场球迷时在笑 , 3719098 
14,  女子跳江后反悔按网上教程漂浮自救 , 3673449 
15,  救人小哥想用捐款反哺家乡教育 , 3598186 
16,  工体之夜梅西创造两个纪录 , 3458211 
17,  越南开始担心被“抢饭碗”了 , 3327753 
18,  天大扣饭事件后烤鸭饭窗口排长队 , 3206867 
19,  父亲回应苏翊鸣圆梦清华：专业未定 , 3195832 
20,  拥抱梅西球迷同款球鞋搜索量暴涨 , 3094255 
21,  冲场拥抱梅西球迷被行拘 , 2914585 
22,  阿姨收到工资反塞给老板500块 , 2819583 
23,  00后奶爸抱双胞胎毕业获校长随礼 , 2701388 
24,  女生失联7天后被发现死亡 , 2628259 
25,  残障女孩们被校长猥亵 家属发声 , 2548819 
26,  男子被法院判三年“禁酒” , 2421039 
27,  女子拆145个盲盒拒付款 , 2339068 
28,  TFBOYS十年之约演唱会官宣 , 2213580 
29,  男子看守所放风被在押人员踹残 , 2149514 
30,  新闻学教授怒怼张雪峰 , 2035621 
