排名,标题,热度
0,  习近平会见比尔·盖茨 , 4947985 
1,  普京称第一部分核装置已运抵白俄 , 4917803 
2,  男子为他人取快递被发现毒品判无期 , 4830245 
3,  高质量发展调研行 , 4718423 
4,  谢娜李维嘉吴昕录制新综艺 , 4656169 
5,  世界最有钱的两个人一起吃饭 , 4550319 
6,  刘烨法国老婆近照沧桑变化大 , 4455665 
7,  迪丽热巴真发了100多张自拍 , 4349334 
8,  秋瓷炫 我不是不要脸 , 4217349 
9,  货车撞上奔驰反被奔驰车主请吃饭 , 4141157 
10,  张雪峰回应质疑:专业要选能吃上饭的 , 4026184 
11,  日警察向外籍女子喊回中国去 , 3995798 
12,  跳江救人小哥希望不要再给他捐钱 , 3874307 
13,  郭碧婷穿衣风格向太化 , 3777102 
14,  女子深夜流浪街头称想当美女主播 , 3665666 
15,  00后奶爸抱双胞胎毕业获校长随礼 , 3563332 
16,  村庄20天“地震”35次 村民：像放炮 , 3470521 
17,  马云与汪涵聚餐发福变胖 , 3326572 
18,  40岁女子被社区打错宫颈癌疫苗 , 3244887 
19,  阿里总裁谈马云近况：他在东京教书 , 3163056 
20,  梅西ins发文感谢中国粉丝 , 3038028 
21,  越南开始担心被“抢饭碗”了 , 2989392 
22,  阿姨收到工资反塞给老板500块 , 2879623 
23,  响水爆炸事故环境损害赔偿总额逾4亿 , 2759269 
24,  国足赢了！4-0大胜缅甸 , 2640726 
25,  《消失的她》预售票房破千万 , 2539621 
26,  苏醒见完梅西后安慰来迟的薛之谦 , 2487514 
27,  比尔盖茨回复黄晓明 , 2386827 
28,  天大扣饭事件后烤鸭饭窗口排长队 , 2274792 
29,  跳江救人小哥被奖励10万元和一套房 , 2178794 
30,  女子烈日下举牌求前夫复婚 , 2058787 
