排名,标题,热度
0,  沙漠里的湖是怎样复活的？ , 4901976 
1,  美国国务卿布林肯抵达北京 , 4927223 
2,  胡兵50万积分被东航清零 , 4875901 
3,  “三夏”农忙正当时 , 4732724 
4,  布林肯将与多名中方高级官员会面 , 4685073 
5,  鼠头鸭身周边9.9元一个 月售过百 , 4518054 
6,  因偷拍事件停聘川大毕业生?公司回应 , 4407141 
7,  跨省存款火了：存50万差价5000 , 4374127 
8,  商户招牌因易燃遭拆除却无法点燃 , 4249797 
9,  半个奢侈品圈都在李宇春演唱会 , 4114294 
10,  父亲节 , 4006334 
11,  大叔高铁上脱鞋“味太大”引冲突 , 3982119 
12,  谢娜唱《她她她》引争议 , 3813081 
13,  女子为保护儿子连刺丈夫3刀被判无罪 , 3728677 
14,  20岁快递员猥亵50岁阿姨被行拘 , 3694763 
15,  老人高铁霸座称“打死我也不起” , 3588069 
16,  端午公司发了3颗荔枝 , 3491960 
17,  香港名媛蔡天凤葬礼举行 , 3341781 
18,  大学生“以证换狗”走红背后 , 3279139 
19,  中学老师跳10多米高桥救轻生女 , 3169658 
20,  球迷冲进场跪拜C罗举高高 , 3046134 
21,  榜一大哥是我爸 , 2943334 
22,  今年首个废除限售政策的城市出现了 , 2889870 
23,  妈妈仨月疯狂减重20斤割肝救女 , 2754239 
24,  “请三休八”拼假模式火了 , 2660009 
25,  美媒就布林肯访华发谬论 华春莹驳斥 , 2583672 
26,  “韩国楼市要崩”恐慌情绪蔓延 , 2463903 
27,  村庄20天震动35次村民不安谁能解 , 2386467 
28,  马云现身杭州围观数学竞赛 , 2272206 
29,  董宇辉称曾拒税后2亿年薪工作 , 2144467 
30,  黄渤上半身vs下半身 , 2032152 
