排名,标题,热度
0,  习近平会见美国国务卿布林肯 , 4936730 
1,  女子与他人共享屏幕 背负百万网贷 , 4919997 
2,  中国女生在马尔代夫被酒店管家性侵 , 4849985 
3,  四组数据，看中小企业发展量质齐升 , 4739938 
4,  曝李凯尔已获中国国籍 将出战世界杯 , 4668908 
5,  张勇将卸任阿里董事会主席兼CEO , 4584770 
6,  学校食堂烤鱼被指现蛆虫 后勤回应 , 4416217 
7,  黄子佼爱徒Lulu发文力挺 声称感谢 , 4393475 
8,  布林肯妄言“纠正”中方一个观点 , 4268682 
9,  企业月薪1万2半年只招到两人 , 4195630 
10,  女子因自带披肩被景区商贩薅衣服 , 4044286 
11,  小S与舞蹈老师视频 , 3979885 
12,  炎亚纶聊天记录 , 3808019 
13,  张歆艺：不是所有的艺人都是坏人 , 3731615 
14,  律师称黄子佼或将免受处罚 , 3664244 
15,  上海中考多科目泄题？官方回应 , 3553057 
16,  环卫工偷1斤枇杷被拘 警方:依法合情 , 3465486 
17,  黄子佼爆料大小S吸毒嗑药 , 3317842 
18,  老汉打工多年攒17万被烧成炭 , 3258727 
19,  女子派出所等讯问时死亡 官方通报 , 3119059 
20,  广东一女学生遭校园霸凌被逼下跪 , 3009492 
21,  黄子佼连爆13位艺人黑料 , 2928317 
22,  一家三口去世:冒出十多人争房产 , 2800221 
23,  警方：女幼师给幼儿喂避孕药系谣言 , 2760330 
24,  中国第一无人岛易主 原岛主不知去向 , 2626390 
25,  救护车压坏菜 女摊主拦车不让走 , 2537801 
26,  苏州多地内涝 居民家中成水帘洞 , 2420156 
27,  蔡崇信吴泳铭接任阿里董事长和CEO , 2342213 
28,  618全网销售总额增速降至近3年最低 , 2257703 
29,  美联航波音撞空客引乘客尖叫 , 2183117 
30,  男子跳河轻生后悔漂浮河面等救援 , 2028986 
