排名,标题,热度
0,  习近平会见比尔·盖茨 , 4963621 
1,  普京称第一部分核装置已运抵白俄 , 4943068 
2,  男子为他人取快递被发现毒品判无期 , 4848713 
3,  高质量发展调研行 , 4701276 
4,  谢娜李维嘉吴昕录制新综艺 , 4663120 
5,  世界最有钱的两个人一起吃饭 , 4549434 
6,  刘烨法国老婆近照沧桑变化大 , 4468583 
7,  迪丽热巴真发了100多张自拍 , 4305541 
8,  秋瓷炫 我不是不要脸 , 4281175 
9,  货车撞上奔驰反被奔驰车主请吃饭 , 4163394 
10,  张雪峰回应质疑:专业要选能吃上饭的 , 4098901 
11,  泽连斯基回应特朗普言论 , 3918651 
12,  跳江救人小哥希望不要再给他捐钱 , 3801059 
13,  顾客就餐遇账单刺客8碗米饭要价90 , 3778610 
14,  日警察向外籍女子喊回中国去 , 3601722 
15,  郭碧婷穿衣风格向太化 , 3501288 
16,  00后奶爸抱双胞胎毕业获校长随礼 , 3443182 
17,  阿里总裁谈马云近况：他在东京教书 , 3303517 
18,  村庄20天“地震”35次 村民：像放炮 , 3286223 
19,  《消失的她》预售票房破千万 , 3187285 
20,  阿姨收到工资反塞给老板500块 , 3025721 
21,  40岁女子被社区打错宫颈癌疫苗 , 2967866 
22,  河南汝南2人疑被杀 嫌犯落网 , 2877672 
23,  国足赢了！4-0大胜缅甸 , 2795472 
24,  美国务院透露布林肯访华三大目标 , 2659601 
25,  马云与汪涵聚餐发福变胖 , 2541304 
26,  苏醒见完梅西后安慰来迟的薛之谦 , 2495728 
27,  好多明星去看了梅西比赛 , 2320711 
28,  越南开始担心被“抢饭碗”了 , 2280809 
29,  天大扣饭事件后烤鸭饭窗口排长队 , 2184384 
30,  秦皇岛故意伤人事件嫌疑人被控制 , 2073666 
