排名,标题,热度
0,  沙漠里的湖是怎样复活的？ , 4992794 
1,  美国国务卿布林肯抵达北京 , 4917604 
2,  胡兵50万积分被东航清零 , 4851287 
3,  “三夏”农忙正当时 , 4761080 
4,  父亲节 , 4632582 
5,  半个奢侈品圈都在李宇春演唱会 , 4528918 
6,  端午公司发了3颗荔枝 , 4477031 
7,  谢娜唱《她她她》引争议 , 4395540 
8,  美媒就布林肯访华发谬论 华春莹驳斥 , 4261557 
9,  女子为保护儿子连刺丈夫3刀被判无罪 , 4144412 
10,  榜一大哥是我爸 , 4063888 
11,  百果园回应女子团购西瓜被嘲讽 , 3950037 
12,  中学老师跳10多米高桥救轻生女 , 3899973 
13,  当地线人还原美军偷油经过 , 3715485 
14,  大雾致航班取消 乘客骂哭机场员工 , 3686349 
15,  女生称没穿内衣取外卖被骑手骚扰 , 3514421 
16,  “韩国楼市要崩”恐慌情绪蔓延 , 3426457 
17,  马云现身杭州围观数学竞赛 , 3359962 
18,  董宇辉称曾拒税后2亿年薪工作 , 3211866 
19,  黄渤上半身vs下半身 , 3154069 
20,  球迷冲进场跪拜C罗举高高 , 3064921 
21,  大学生“以证换狗”走红背后 , 2906901 
22,  韩媒：孙准浩被正式批捕 , 2830604 
23,  王一博让不出去的C位 , 2748559 
24,  媒体:指鼠为鸭人员面临何种处分？ , 2698718 
25,  美国务院网站将首页更换为中国街景 , 2589827 
26,  美国父亲将3个儿子排成一排枪杀 , 2432872 
27,  广州一龙舟队全是富婆？当地：事实 , 2314953 
28,  中国第一无人岛2868万元成交 , 2278374 
29,  杨幂盘发造型梦回“晴川” , 2123533 
30,  胡歌大鹏影帝双黄蛋 , 2000201 
