排名,标题,热度
0,  习近平会见比尔·盖茨 , 4926338 
1,  跳江救人小哥被奖励10万元和一套房 , 4942780 
2,  阿里总裁谈马云近况：他在东京教书 , 4852325 
3,  高质量发展调研行 , 4735718 
4,  冲场拥抱梅西球迷被行拘 , 4618453 
5,  特朗普说请支持者吃饭却没买单 , 4524796 
6,  阿姨收到工资反塞给老板500块 , 4461101 
7,  西宁倡议干部：邀游客去家里留宿 , 4318854 
8,  国足赢了！4-0大胜缅甸 , 4299776 
9,  618超值囤货指南 , 4143475 
10,  女生失联7天后被发现死亡 , 4000735 
11,  高校被曝女寝空调限时男寝全天使用 , 3947848 
12,  印度那么坑 中企为啥非要往里挤 , 3807186 
13,  女子跳江后反悔按网上教程漂浮自救 , 3794819 
14,  新闻学教授怒怼张雪峰 , 3661842 
15,  女子烈日下举牌求前夫复婚 , 3556249 
16,  美光宣布对西安工厂投资43亿元 , 3498990 
17,  曝孟晚舟出售香港豪宅 , 3332713 
18,  乘地铁被冤枉偷拍男子已准备起诉 , 3296541 
19,  热到怀疑人生 , 3172023 
20,  连那英都接不住的场子 , 3073034 
21,  越南开始担心被“抢饭碗”了 , 2918780 
22,  马云与汪涵聚餐发福变胖 , 2875881 
23,  天大扣饭事件后烤鸭饭窗口排长队 , 2769457 
24,  女子租房一年才发现指纹锁脚都能开 , 2655664 
25,  上大研究生被指精神控制多名女性 , 2570784 
26,  比尔盖茨回复黄晓明 , 2499484 
27,  杜江问梅西嗯哼的签名照是真迹吗 , 2328164 
28,  女童吞下上百颗磁力珠肠道如鱼籽 , 2290411 
29,  美国务院透露布林肯访华三大目标 , 2171499 
30,  当地回应网传划龙舟的全都身价千万 , 2038164 
