排名,标题,热度
0,  习近平会见比尔·盖茨 , 4981276 
1,  男子为他人取快递被发现毒品判无期 , 4956980 
2,  普京称第一部分核装置已运抵白俄 , 4834482 
3,  高质量发展调研行 , 4783072 
4,  谢娜李维嘉吴昕录制新综艺 , 4660468 
5,  刘烨法国老婆近照沧桑变化大 , 4598831 
6,  迪丽热巴真发了100多张自拍 , 4490514 
7,  秋瓷炫 我不是不要脸 , 4355593 
8,  张雪峰回应质疑:专业要选能吃上饭的 , 4265500 
9,  救人小哥想用捐款反哺家乡教育 , 4128142 
10,  家长找商家退猫遭拒把猫摔死 , 4050396 
11,  工体之夜梅西创造两个纪录 , 3948552 
12,  父亲回应苏翊鸣圆梦清华：专业未定 , 3834425 
13,  男子被法院判三年“禁酒” , 3787973 
14,  日警察向外籍女子喊回中国去 , 3628924 
15,  郭碧婷穿衣风格向太化 , 3542047 
16,  货车撞上奔驰反被奔驰车主请吃饭 , 3490074 
17,  辅警将冲卡男子推下斜坡被辞退 , 3318989 
18,  跳江救人小哥希望不要再给他捐钱 , 3229172 
19,  00后奶爸抱双胞胎毕业获校长随礼 , 3120969 
20,  40岁女子被社区打错宫颈癌疫苗 , 3004451 
21,  苏醒见完梅西后安慰来迟的薛之谦 , 2912686 
22,  马云与汪涵聚餐发福变胖 , 2890670 
23,  比尔盖茨回复黄晓明 , 2799965 
24,  阿姨收到工资反塞给老板500块 , 2677960 
25,  国足赢了！4-0大胜缅甸 , 2549202 
26,  安保追逐冲进球场球迷时在笑 , 2407045 
27,  《消失的她》预售票房破千万 , 2344585 
28,  阿里总裁谈马云近况：他在东京教书 , 2238849 
29,  跳江救人小哥被奖励10万元和一套房 , 2159969 
30,  天大扣饭事件后烤鸭饭窗口排长队 , 2038121 
