排名,标题,热度
0,  促消费多点开花 扩内需“快马加鞭” , 4938625 
1,  冲场拥抱梅西球迷被行拘 , 4952963 
2,  跳江救人小哥被奖励10万元和一套房 , 4863327 
3,  高考考生们这些“套路”骗局要当心 , 4708981 
4,  女子烈日下举牌求前夫复婚 , 4658038 
5,  工体之夜梅西创造两个纪录 , 4578643 
6,  父亲回应苏翊鸣圆梦清华：专业未定 , 4467517 
7,  杜江问梅西嗯哼的签名照是真迹吗 , 4396101 
8,  比尔盖茨回复黄晓明 , 4217939 
9,  618超值囤货指南 , 4121886 
10,  女生失联7天后被发现死亡 , 4013408 
11,  女童吞下上百颗磁力珠肠道如鱼籽 , 3941051 
12,  连那英都接不住的场子 , 3854774 
13,  越南开始担心被“抢饭碗”了 , 3781616 
14,  安保追逐冲进球场球迷时在笑 , 3695429 
15,  大学生被控强奸罪一审重审改判三年 , 3568292 
16,  马云与汪涵聚餐发福变胖 , 3404042 
17,  女子租房一年才发现指纹锁脚都能开 , 3301790 
18,  曝孟晚舟出售香港豪宅 , 3232938 
19,  北上广深二手房价格降了 , 3182773 
20,  上大研究生被指精神控制多名女性 , 3096633 
21,  交警买网红青蛙小青蛙不让付钱 , 2916017 
22,  TFBOYS十年之约演唱会官宣 , 2856196 
23,  郑钦文保送华中科技大学 , 2719374 
24,  吴倩方晒出院记录 , 2640609 
25,  男子突发奇想将甜瓜和西瓜嫁接 , 2569309 
26,  高校干部车内出轨被女方婆婆抓现行 , 2439533 
27,  新闻学教授怒怼张雪峰 , 2354350 
28,  热到怀疑人生 , 2217040 
29,  千只鸭子大军给水稻除草 , 2106136 
30,  梅西看到儿子海报眼睛都瞪大了 , 2082563 
