排名,标题,热度
0,  习近平会见比尔·盖茨 , 4938414 
1,  男子为他人取快递被发现毒品判无期 , 4917171 
2,  阿里总裁谈马云近况：他在东京教书 , 4873745 
3,  高质量发展调研行 , 4772954 
4,  国足赢了！4-0大胜缅甸 , 4604532 
5,  父亲回应苏翊鸣圆梦清华：专业未定 , 4525625 
6,  家长找商家退猫遭拒把猫摔死 , 4402101 
7,  马云与汪涵聚餐发福变胖 , 4310645 
8,  湖南一地悬赏2万寻无名女尸身份 , 4292072 
9,  疑似俄军督战队射杀逃兵画面曝光 , 4127402 
10,  学校回应把学生百余份外卖扔垃圾桶 , 4039333 
11,  郭碧婷穿衣风格向太化 , 3911791 
12,  拥抱梅西球迷同款球鞋搜索量暴涨 , 3836413 
13,  文旅部:演唱会门票实名制为抵制黄牛 , 3795535 
14,  曝孟晚舟出售香港豪宅 , 3635586 
15,  热到怀疑人生 , 3598400 
16,  天大扣饭事件后烤鸭饭窗口排长队 , 3412037 
17,  日警察向外籍女子喊回中国去 , 3385093 
18,  40岁女子被社区打错宫颈癌疫苗 , 3262413 
19,  这座一线城市要限电动自行车 , 3142260 
20,  《消失的她》预售票房破千万 , 3095647 
21,  连那英都接不住的场子 , 2916648 
22,  北上广深二手房价格降了 , 2843113 
23,  男子看守所放风被在押人员踹残 , 2790587 
24,  新闻学教授怒怼张雪峰 , 2655833 
25,  美光宣布对西安工厂投资43亿元 , 2525357 
26,  高校干部车内出轨被女方婆婆抓现行 , 2491786 
27,  女子烈日下举牌求前夫复婚 , 2307805 
28,  比尔盖茨回复黄晓明 , 2220546 
29,  女生失联7天后被发现死亡 , 2123451 
30,  阿姨收到工资反塞给老板500块 , 2095854 
